Location,Customer ID,Customer Name,Contact Type,Catalog Type,Ship To ID,Ship To Name,Sales Order,Salesman,Model,Model Description,Status,Sub Status,Invoice,Invoice Date,Price Name,Channel,State,Country,Order Qty,Order Price,Shipped Qty,Shipped Price,Shipped CBF
"HOMELEGANCE TX, INC.",AVAFU,AVA FURNITURE,Customer-Local;,,AVAFU,AVA FURNITURE,S19427,SRDAS,9789BRG-3LC,"REVERSIBLE SOFA CHAISE, LINEN-LIKE FABRIC",Closed,,HE19340,09/07/2018,Promotion Price,,TX,US United States,1,209.00,1,209.00,35.430
"HOMELEGANCE TX, INC.",AVFU2,AV FURNITURE #2,Customer-Local;,,AVFU2,AV FURNITURE #2,S19216,SRDAS,5877KBE-1,"(1/2) CK/EK HDBD, BEIGE",Closed,,HE19343,09/07/2018,Unit Price,,TX,US United States,1,165.00,1,165.00,16.920
"HOMELEGANCE TX, INC.",AVFU2,AV FURNITURE #2,Customer-Local;,,AVFU2,AV FURNITURE #2,S19216,SRDAS,5877KBE-3EK,(2/2) EK FTBD & RL & SL,Closed,,HE19343,09/07/2018,Unit Price,,TX,US United States,1,115.00,1,115.00,9.783
"HOMELEGANCE TX, INC.",AVFU2,AV FURNITURE #2,Customer-Local;,,AVFU2,AV FURNITURE #2,S19216,SRDAS,5877K-2DW,CK/EK STORAGE DRAWER,Closed,,HE19343,09/07/2018,Unit Price,,TX,US United States,1,105.00,1,105.00,11.835
"HOMELEGANCE TX, INC.",AVFU2,AV FURNITURE #2,Customer-Local;,,AVFU2,AV FURNITURE #2,S19216,SRDAS,1928-1,"(1/3) QN UPH HDBD, SILVER",Closed,,HE19343,09/07/2018,Unit Price,,TX,US United States,1,114.00,1,114.00,9.330
"HOMELEGANCE TX, INC.",AVFU2,AV FURNITURE #2,Customer-Local;,,AVFU2,AV FURNITURE #2,S19216,SRDAS,1928-2,(2/3) QN FTBD & SL,Closed,,HE19343,09/07/2018,Unit Price,,TX,US United States,1,76.00,1,76.00,7.317
"HOMELEGANCE TX, INC.",AVFU2,AV FURNITURE #2,Customer-Local;,,AVFU2,AV FURNITURE #2,S19216,SRDAS,1928-3,(3/3) EK/QN RL,Closed,,HE19343,09/07/2018,Unit Price,,TX,US United States,1,45.00,1,45.00,1.480
"HOMELEGANCE TX, INC.",AVFU2,AV FURNITURE #2,Customer-Local;,,AVFU2,AV FURNITURE #2,S19216,SRDAS,1928-5,DRESSER,Closed,,HE19343,09/07/2018,Unit Price,,TX,US United States,1,278.00,1,278.00,26.811
"HOMELEGANCE TX, INC.",AVGAR,A & V GARAGE SALE-,Customer-Local;,,AVGAR,A & V GARAGE SALE-,S19381,SRDAS,8245GY-3SL,SOFA WITH QUEEN SLEEPER,Closed,,HE19772,09/20/2018,Unit Price,,TX,US United States,1,419.00,1,419.00,45.910
"HOMELEGANCE TX, INC.",AZTFU,Aztec Furniture,Customer-Local;,,AZTFU,Aztec Furniture,S19627,SRDAS,8202GRY-3,"SOFA, 2 PILLOWS, GREY 100% POLYESTER",Closed,,HE19545,09/13/2018,Promotion Price,,TX,US United States,1,155.00,1,155.00,19.080
"HOMELEGANCE TX, INC.",AZTFU,Aztec Furniture,Customer-Local;,,AZTFU,Aztec Furniture,S19627,SRDAS,5438-30,CKTL TBL,Closed,,HE19545,09/13/2018,Unit Price,,TX,US United States,1,130.00,1,130.00,5.715
"HOMELEGANCE TX, INC.",AZTFU,Aztec Furniture,Customer-Local;,,AZTFU,Aztec Furniture,S19831,SRDAS,8202CH-2,"LOVE SEAT, 2 PILLOWS",Closed,,HE19817,09/21/2018,Unit Price,,TX,US United States,1,140.00,1,140.00,15.710
"HOMELEGANCE TX, INC.",AZTFU,Aztec Furniture,Customer-Local;,,AZTFU,Aztec Furniture,S19831,SRDAS,8202CH-3,"SOFA, 2 PILLOWS, CHOCOLATE 100% POLYESTER",Closed,,HE19817,09/21/2018,Unit Price,,TX,US United States,1,159.00,1,159.00,19.080
"HOMELEGANCE TX, INC.",AZTFU,Aztec Furniture,Customer-Local;,,AZTFU,Aztec Furniture,S19862,SRDAS,1718GY-1,(1/3) QN HB,Closed,,HE19832,09/21/2018,Unit Price,,TX,US United States,1,161.00,1,161.00,10.379
"HOMELEGANCE TX, INC.",AZTFU,Aztec Furniture,Customer-Local;,,AZTFU,Aztec Furniture,S19862,SRDAS,1718GY-2,(2/3) QN STORAGE FB W/SLATS,Closed,,HE19832,09/21/2018,Unit Price,,TX,US United States,1,119.00,1,119.00,19.653
"HOMELEGANCE TX, INC.",AZTFU,Aztec Furniture,Customer-Local;,,AZTFU,Aztec Furniture,S19862,SRDAS,1718GY-3,(3/3) EK/QN RAILS,Closed,,HE19832,09/21/2018,Unit Price,,TX,US United States,1,49.00,1,49.00,3.249
"HOMELEGANCE TX, INC.",AZTFU,Aztec Furniture,Customer-Local;,,AZTFU,Aztec Furniture,S19862,SRDAS,1718GY-4,NIGHT STAND W/HIDDEN DRAWER,Closed,,HE19832,09/21/2018,Unit Price,,TX,US United States,1,127.00,1,127.00,9.556
"HOMELEGANCE TX, INC.",AZTFU,Aztec Furniture,Customer-Local;,,AZTFU,Aztec Furniture,S19862,SRDAS,1718GY-5,DRESSER W/HIDDEN DRAWER,Closed,,HE19832,09/21/2018,Unit Price,,TX,US United States,1,267.00,1,267.00,30.035
"HOMELEGANCE TX, INC.",AZTFU,Aztec Furniture,Customer-Local;,,AZTFU,Aztec Furniture,S19862,SRDAS,1718GY-6,MIRROR,Closed,,HE19832,09/21/2018,Unit Price,,TX,US United States,1,56.00,1,56.00,3.129
"HOMELEGANCE TX, INC.",BARFU,Bargain Furniture Inc.,Customer-Local;,,BARFU,Bargain Furniture Inc.,S19347,SRDAS,1711-1,(1/3) QN HDBD,Closed,,HE19253,09/05/2018,Unit Price,,TX,US United States,1,95.00,1,95.00,6.270
"HOMELEGANCE TX, INC.",BARFU,Bargain Furniture Inc.,Customer-Local;,,BARFU,Bargain Furniture Inc.,S19347,SRDAS,1711-2,(2/3) QN STORAGE FB & 13 SLATS,Closed,,HE19253,09/05/2018,Unit Price,,TX,US United States,1,124.00,1,124.00,12.870
"HOMELEGANCE TX, INC.",BARFU,Bargain Furniture Inc.,Customer-Local;,,BARFU,Bargain Furniture Inc.,S19347,SRDAS,1711-3,(3/3) EK/QN SIDE RAILS & 1 CENTER RAIL & 3 SUPPORT LEGS,Closed,,HE19253,09/05/2018,Unit Price,,TX,US United States,1,50.00,1,50.00,2.600
"HOMELEGANCE TX, INC.",BARFU,Bargain Furniture Inc.,Customer-Local;,,BARFU,Bargain Furniture Inc.,S19347,SRDAS,5538BK,"(1/2) METAL TABLE LEGS, BLACK",Closed,,HE19253,09/05/2018,Promotion Price,,TX,US United States,3,42.00,3,42.00,2.447
"HOMELEGANCE TX, INC.",BARFU,Bargain Furniture Inc.,Customer-Local;,,BARFU,Bargain Furniture Inc.,S19347,SRDAS,5538BKG,"(2/2) DINING TABLE TOP, BLACK GLASS",Closed,,HE19253,09/05/2018,Promotion Price,,TX,US United States,3,93.00,3,93.00,6.738
"HOMELEGANCE TX, INC.",BARFU,Bargain Furniture Inc.,Customer-Local;,,BARFU,Bargain Furniture Inc.,S19347,SRDAS,5538BKS,"SIDE CHAIR, BLACK P/U",Closed,,HE19253,09/05/2018,Promotion Price,,TX,US United States,12,192.00,12,192.00,19.176
"HOMELEGANCE TX, INC.",BARFU,Bargain Furniture Inc.,Customer-Local;,,BARFU,Bargain Furniture Inc.,S19614,SRDAS,9636-1,GLIDER RECLINING CHAIR,Closed,,HE19563,09/14/2018,Unit Price,,TX,US United States,1,239.00,1,239.00,17.000
"HOMELEGANCE TX, INC.",BARFU,Bargain Furniture Inc.,Customer-Local;,,BARFU,Bargain Furniture Inc.,S19614,SRDAS,9636-2,DOUBLE GLIDER RECLINING LOVE SEAT W/ CNTR CONSOLE,Closed,,HE19563,09/14/2018,Unit Price,,TX,US United States,1,390.00,1,390.00,33.000
"HOMELEGANCE TX, INC.",BARFU,Bargain Furniture Inc.,Customer-Local;,,BARFU,Bargain Furniture Inc.,S19614,SRDAS,9636-3,DOUBLE RECLINING SOFA,Closed,,HE19563,09/14/2018,Unit Price,,TX,US United States,1,399.00,1,399.00,37.000
"HOMELEGANCE TX, INC.",BARFU,Bargain Furniture Inc.,Customer-Local;,,BARFU,Bargain Furniture Inc.,S19989,SRDAS,9724BRW-2,DOUBLE GLIDER RECLINING LOVE SEAT W/ CNTR CONSOLE,Closed,,HE19951,09/26/2018,Unit Price,,TX,US United States,1,389.00,1,389.00,35.810
"HOMELEGANCE TX, INC.",BARFU,Bargain Furniture Inc.,Customer-Local;,,BARFU,Bargain Furniture Inc.,S19989,SRDAS,5538BK,"(1/2) METAL TABLE LEGS, BLACK",Closed,,HE19951,09/26/2018,Unit Price,,TX,US United States,1,14.00,1,14.00,0.816
"HOMELEGANCE TX, INC.",BARFU,Bargain Furniture Inc.,Customer-Local;,,BARFU,Bargain Furniture Inc.,S19989,SRDAS,5538BKG,"(2/2) DINING TABLE TOP, BLACK GLASS",Closed,,HE19951,09/26/2018,Unit Price,,TX,US United States,1,31.00,1,31.00,2.246
"HOMELEGANCE TX, INC.",BARFU,Bargain Furniture Inc.,Customer-Local;,,BARFU,Bargain Furniture Inc.,S19989,SRDAS,5538BKS,"SIDE CHAIR, BLACK P/U",Closed,,HE19951,09/26/2018,Unit Price,,TX,US United States,4,64.00,4,64.00,6.392
"HOMELEGANCE TX, INC.",BAFUR,B & A'S FURN. (YENIS),Customer-Local;,,BAFUR,B & A'S FURN. (YENIS),S19062,SRDAS,5466-30,"CKTL TBL, MARBLE TOP, D. CHRY",Closed,,HE19711,09/18/2018,Unit Price,,TX,US United States,1,92.00,1,92.00,6.180
"HOMELEGANCE TX, INC.",BAFUR,B & A'S FURN. (YENIS),Customer-Local;,,BAFUR,B & A'S FURN. (YENIS),S19062,SRDAS,5466-04,"END TBL, MARBLE TOP, D. CHRY",Closed,,HE19711,09/18/2018,Unit Price,,TX,US United States,1,82.00,1,82.00,2.580
"HOMELEGANCE TX, INC.",BAFUR,B & A'S FURN. (YENIS),Customer-Local;,,BAFUR,B & A'S FURN. (YENIS),S19062,SRDAS,4823BR,"ELEGANT LOUNGER, BROWN MICROFIBER",Closed,,HE19711,09/18/2018,Unit Price,,TX,US United States,1,119.00,1,119.00,16.474
"HOMELEGANCE TX, INC.",BAFUR,B & A'S FURN. (YENIS),Customer-Local;,,BAFUR,B & A'S FURN. (YENIS),S19062,SRDAS,1936F-1,"(1/2) FULL HB & FB & SL, PAPER",Closed,,HE19711,09/18/2018,Unit Price,,TX,US United States,1,97.00,1,97.00,6.826
"HOMELEGANCE TX, INC.",BAFUR,B & A'S FURN. (YENIS),Customer-Local;,,BAFUR,B & A'S FURN. (YENIS),S19062,SRDAS,1936T-3,(2/2) FULL/TWIN RL,Closed,,HE19711,09/18/2018,Unit Price,,TX,US United States,1,22.00,1,22.00,1.007
"HOMELEGANCE TX, INC.",BAFUR,B & A'S FURN. (YENIS),Customer-Local;,,BAFUR,B & A'S FURN. (YENIS),S19062,SRDAS,1936-4,"NIGHT STAND, PAPER VNR",Closed,,HE19711,09/18/2018,Unit Price,,TX,US United States,1,64.00,1,64.00,6.222
"HOMELEGANCE TX, INC.",BAFUR,B & A'S FURN. (YENIS),Customer-Local;,,BAFUR,B & A'S FURN. (YENIS),S19062,SRDAS,1936-5,DRESSER,Closed,,HE19711,09/18/2018,Unit Price,,TX,US United States,1,160.00,1,160.00,22.584
"HOMELEGANCE TX, INC.",BAFUR,B & A'S FURN. (YENIS),Customer-Local;,,BAFUR,B & A'S FURN. (YENIS),S19062,SRDAS,1936-6,MIRROR,Closed,,HE19711,09/18/2018,Unit Price,,TX,US United States,1,36.00,1,36.00,2.536
"HOMELEGANCE TX, INC.",BAFUR,B & A'S FURN. (YENIS),Customer-Local;,,BAFUR,B & A'S FURN. (YENIS),S19062,SRDAS,MT-G10F,"10"" FULL MATTRESS 2.5""+1.5""+6""",Closed,,HE19711,09/18/2018,Unit Price,,TX,US United States,1,229.00,1,229.00,7.910
"HOMELEGANCE TX, INC.",BAFUR,B & A'S FURN. (YENIS),Customer-Local;,,BAFUR,B & A'S FURN. (YENIS),S19062,SRDAS,1955F-1,(1/2) FULL HB & FB & SLATS,Closed,,HE19711,09/18/2018,Unit Price,,TX,US United States,1,93.00,1,93.00,4.310
"HOMELEGANCE TX, INC.",BAFUR,B & A'S FURN. (YENIS),Customer-Local;,,BAFUR,B & A'S FURN. (YENIS),S19062,SRDAS,1955T-3,(2/2) TWIN/FULL RAILS,Closed,,HE19711,09/18/2018,Unit Price,,TX,US United States,1,26.00,1,26.00,1.540
"HOMELEGANCE TX, INC.",BAFUR,B & A'S FURN. (YENIS),Customer-Local;,,BAFUR,B & A'S FURN. (YENIS),S19062,SRDAS,1955-4,NIGHT STAND,Closed,,HE19711,09/18/2018,Unit Price,,TX,US United States,1,64.00,1,64.00,5.950
"HOMELEGANCE TX, INC.",BAFUR,B & A'S FURN. (YENIS),Customer-Local;,,BAFUR,B & A'S FURN. (YENIS),S19062,SRDAS,1708T-1,(1/3) TWIN W/ UPH P/U HDBD,Closed,,HE19711,09/18/2018,Unit Price,,TX,US United States,2,170.00,2,170.00,14.641
"HOMELEGANCE TX, INC.",BAFUR,B & A'S FURN. (YENIS),Customer-Local;,,BAFUR,B & A'S FURN. (YENIS),S19062,SRDAS,1708T-2,(2/3) TWIN W/ UPH P/U FTBD,Closed,,HE19711,09/18/2018,Unit Price,,TX,US United States,2,74.00,2,74.00,4.605
"HOMELEGANCE TX, INC.",BAFUR,B & A'S FURN. (YENIS),Customer-Local;,,BAFUR,B & A'S FURN. (YENIS),S19062,SRDAS,1708T-3,(3/3) TWIN RAILS W/SLAT,Closed,,HE19711,09/18/2018,Unit Price,,TX,US United States,2,86.00,2,86.00,4.534
"HOMELEGANCE TX, INC.",BAFUR,B & A'S FURN. (YENIS),Customer-Local;,,BAFUR,B & A'S FURN. (YENIS),S19062,SRDAS,1708-9,CHEST,Closed,,HE19711,09/18/2018,Unit Price,,TX,US United States,1,219.00,1,219.00,22.075
"HOMELEGANCE TX, INC.",BAFUR,B & A'S FURN. (YENIS),Customer-Local;,,BAFUR,B & A'S FURN. (YENIS),S19062,SRDAS,1708-4,NIGHT STAND,Closed,,HE19711,09/18/2018,Unit Price,,TX,US United States,1,108.00,1,108.00,8.225
"HOMELEGANCE TX, INC.",BAFUR,B & A'S FURN. (YENIS),Customer-Local;,,BAFUR,B & A'S FURN. (YENIS),S19134,SRDAS,5415RF-15DKT,(1/3) WRITING DESK TOP,Closed,,HE19818,09/21/2018,Unit Price,,TX,US United States,1,58.68,1,58.68,5.650
"HOMELEGANCE TX, INC.",BAFUR,B & A'S FURN. (YENIS),Customer-Local;,,BAFUR,B & A'S FURN. (YENIS),S19134,SRDAS,5415RF-15DKB,"(2/3,3/3) LSF/RSF CABINET BASE, NEED 2",Closed,,HE19818,09/21/2018,Unit Price,,TX,US United States,2,220.32,2,220.32,23.180
"HOMELEGANCE TX, INC.",BDEVI,B.de Vine LLC,Customer-Designer;,,BDEVI,B.de Vine LLC,S19235,SRDAS,1977-5,DRESSER,Closed,,HE19551,09/14/2018,Unit Price,,TX,US United States,1,259.00,1,259.00,28.831
"HOMELEGANCE TX, INC.",BDEVI,B.de Vine LLC,Customer-Designer;,,BDEVI,B.de Vine LLC,S19235,SRDAS,1977-4,NIGHT STAND,Closed,,HE19551,09/14/2018,Unit Price,,TX,US United States,2,238.00,2,238.00,17.290
"HOMELEGANCE TX, INC.",BDEVI,B.de Vine LLC,Customer-Designer;,,BDEVI,B.de Vine LLC,S19235,SRDAS,5328-45RD,"(1/2) 45""RD TBL TOP, POPLAR VNER",Closed,,HE19551,09/14/2018,Unit Price,,TX,US United States,1,127.00,1,127.00,10.885
"HOMELEGANCE TX, INC.",BDEVI,B.de Vine LLC,Customer-Designer;,,BDEVI,B.de Vine LLC,S19235,SRDAS,5328-45RDB,"(2/2) PEDESTAL TBL BSE, RUSTIC FIN.",Closed,,HE19551,09/14/2018,Unit Price,,TX,US United States,1,92.00,1,92.00,2.157
"HOMELEGANCE TX, INC.",BDEVI,B.de Vine LLC,Customer-Designer;,,BDEVI,B.de Vine LLC,S19235,SRDAS,5328S,"\SIDE CHAIR, BEIGE FABRIC",Closed,,HE19551,09/14/2018,Unit Price,,TX,US United States,4,240.00,4,240.00,17.440
"HOMELEGANCE TX, INC.",BDEVI,B.de Vine LLC,Customer-Designer;,,BDEVI,B.de Vine LLC,S19235,SRDAS,4614-F3,"LIFT TOP STORAGE BENCH, GRY",Closed,,HE19551,09/14/2018,Unit Price,,TX,US United States,1,75.00,1,75.00,7.483
"HOMELEGANCE TX, INC.",BESBF,BEST BUY FURNITURE LLC,Customer-Local;,,BESBF,BEST BUY FURNITURE LLC,S19322,SRDAS,8401GY-3SC,"REVERSIBLE SOFA CHAISE WITH 2 PILLOWS, GRAY FABRIC & P/U",Closed,,HE19267,09/05/2018,Promotion Price,,TX,US United States,1,219.00,1,219.00,34.770
"HOMELEGANCE TX, INC.",BESBF,BEST BUY FURNITURE LLC,Customer-Local;,,BESBF,BEST BUY FURNITURE LLC,S19659,SRDAS,1936-1,"(1/2) QN HB & FB & SL,PAPER VNR",Closed,,HE19577,09/14/2018,Promotion Price,,TX,US United States,1,97.00,1,97.00,7.511
"HOMELEGANCE TX, INC.",BESBF,BEST BUY FURNITURE LLC,Customer-Local;,,BESBF,BEST BUY FURNITURE LLC,S19659,SRDAS,1936-3,(2/2) EK/QN RL,Closed,,HE19577,09/14/2018,Promotion Price,,TX,US United States,1,22.00,1,22.00,1.074
"HOMELEGANCE TX, INC.",BESBF,BEST BUY FURNITURE LLC,Customer-Local;,,BESBF,BEST BUY FURNITURE LLC,S19659,SRDAS,1936-4,"NIGHT STAND, PAPER VNR",Closed,,HE19577,09/14/2018,Promotion Price,,TX,US United States,1,60.00,1,60.00,6.222
"HOMELEGANCE TX, INC.",BESBF,BEST BUY FURNITURE LLC,Customer-Local;,,BESBF,BEST BUY FURNITURE LLC,S19659,SRDAS,1936-5,DRESSER,Closed,,HE19577,09/14/2018,Promotion Price,,TX,US United States,1,145.00,1,145.00,22.584
"HOMELEGANCE TX, INC.",BNLFU,B & L,Customer-Local;,,BNLFU,B & L,S19501,SRDAS,1178WHT,AIRLIFT SWIVEL STOOL,Closed,,HE19544,09/13/2018,Unit Price,,TX,US United States,2,110.00,2,110.00,4.860
"HOMELEGANCE TX, INC.",BNLFU,B & L,Customer-Local;,,BNLFU,B & L,S19844,SRDAS,2243-114,"(1/2) DINING TBL TOP, 2*14IN LF",Closed,,HE19824,09/21/2018,Unit Price,,TX,US United States,1,323.00,1,323.00,23.100
"HOMELEGANCE TX, INC.",BNLFU,B & L,Customer-Local;,,BNLFU,B & L,S19844,SRDAS,2243-114B,"(2/2) DUAL PEDESTAL BASES, CHRY",Closed,,HE19824,09/21/2018,Unit Price,,TX,US United States,1,136.00,1,136.00,9.870
"HOMELEGANCE TX, INC.",BNLFU,B & L,Customer-Local;,,BNLFU,B & L,S19844,SRDAS,2243S,SIDE CHAIR,Closed,,HE19824,09/21/2018,Unit Price,,TX,US United States,4,420.00,4,420.00,22.240
"HOMELEGANCE TX, INC.",BNLFU,B & L,Customer-Local;,,BNLFU,B & L,S19844,SRDAS,2243A,ARM CHAIR,Closed,,HE19824,09/21/2018,Unit Price,,TX,US United States,2,230.00,2,230.00,11.120
"HOMELEGANCE TX, INC.",BNLFU,B & L,Customer-Local;,,BNLFU,B & L,S19844,SRDAS,2456-36,"COUNTER HEIGHT TABLE, MARBLE TOP",Closed,,HE19824,09/21/2018,Unit Price,,TX,US United States,1,219.00,1,219.00,12.700
"HOMELEGANCE TX, INC.",BLENT,B & L ENTERPRISE/FURNITURE TO LOVE,Customer-Local;,,BLENT,B & L ENTERPRISE/FURNITURE TO LOVE,S19080,SRDAS,1714KW-1,(1/3) CK/EK HB,Closed,,HE19371,09/10/2018,Unit Price,,TX,US United States,1,169.00,1,169.00,13.320
"HOMELEGANCE TX, INC.",BLENT,B & L ENTERPRISE/FURNITURE TO LOVE,Customer-Local;,,BLENT,B & L ENTERPRISE/FURNITURE TO LOVE,S19080,SRDAS,1714KW-2,(2/3) CK/EK STORAGE FB W/SLATS (13 + 8),Closed,,HE19371,09/10/2018,Unit Price,,TX,US United States,1,185.00,1,185.00,21.960
"HOMELEGANCE TX, INC.",BLENT,B & L ENTERPRISE/FURNITURE TO LOVE,Customer-Local;,,BLENT,B & L ENTERPRISE/FURNITURE TO LOVE,S19080,SRDAS,1714W-3,(3/3) EK/QN RAILS,Closed,,HE19371,09/10/2018,Unit Price,,TX,US United States,1,55.00,1,55.00,3.150
"HOMELEGANCE TX, INC.",BLENT,B & L ENTERPRISE/FURNITURE TO LOVE,Customer-Local;,,BLENT,B & L ENTERPRISE/FURNITURE TO LOVE,S19080,SRDAS,1714W-4,NIGHT STAND W/HIDDEN DRAWER,Closed,,HE19371,09/10/2018,Unit Price,,TX,US United States,1,131.00,1,131.00,10.950
"HOMELEGANCE TX, INC.",BLENT,B & L ENTERPRISE/FURNITURE TO LOVE,Customer-Local;,,BLENT,B & L ENTERPRISE/FURNITURE TO LOVE,S19080,SRDAS,1714W-5,DRESSER W/HIDDEN DRAWER,Closed,,HE19371,09/10/2018,Unit Price,,TX,US United States,1,274.00,1,274.00,32.310
"HOMELEGANCE TX, INC.",BLENT,B & L ENTERPRISE/FURNITURE TO LOVE,Customer-Local;,,BLENT,B & L ENTERPRISE/FURNITURE TO LOVE,S19080,SRDAS,1714W-6,MIRROR,Closed,,HE19371,09/10/2018,Unit Price,,TX,US United States,1,55.00,1,55.00,4.530
"HOMELEGANCE TX, INC.",BLUBF,Blue Bell Furniture,Customer-Local;,,BLUBF,Blue Bell Furniture,S19722,SRDAS,4614-F1,"LIFT TOP STORAGE BENCH, BRW",Closed,,HE19743,09/19/2018,Unit Price,,TX,US United States,1,75.00,1,75.00,7.480
"HOMELEGANCE TX, INC.",BLUBF,Blue Bell Furniture,Customer-Local;,,BLUBF,Blue Bell Furniture,S19722,SRDAS,4730PU,"LIFT TOP STORAGE BENCH, P/U",Closed,,HE19743,09/19/2018,Unit Price,,TX,US United States,1,89.00,1,89.00,6.613
"HOMELEGANCE TX, INC.",BLUBF,Blue Bell Furniture,Customer-Local;,,BLUBF,Blue Bell Furniture,S19722,SRDAS,4611PU,"LIFT TOP STRG BENCH, SHELF, P/U",Closed,,HE19743,09/19/2018,Unit Price,,TX,US United States,1,82.00,1,82.00,7.380
"HOMELEGANCE TX, INC.",BOGMS,Bogo Mattress Store LLC,Customer-Local;,,BOGMS,Bogo Mattress Store LLC,S18896,SRDAS,5577-72G,(1/3) GLASS TOP,Closed,,HE19300,09/06/2018,Unit Price,,TX,US United States,1,88.00,1,88.00,5.054
"HOMELEGANCE TX, INC.",BOGMS,Bogo Mattress Store LLC,Customer-Local;,,BOGMS,Bogo Mattress Store LLC,S18896,SRDAS,5577GY-72B,(2/3) MIDDLE SHELF& METAL RACKS & BASE,Closed,,HE19300,09/06/2018,Unit Price,,TX,US United States,1,76.00,1,76.00,1.769
"HOMELEGANCE TX, INC.",BOGMS,Bogo Mattress Store LLC,Customer-Local;,,BOGMS,Bogo Mattress Store LLC,S18896,SRDAS,5577GY-72C,(3/3) 4 VERTICAL FRAME,Closed,,HE19300,09/06/2018,Unit Price,,TX,US United States,1,85.00,1,85.00,1.236
"HOMELEGANCE TX, INC.",BOGMS,Bogo Mattress Store LLC,Customer-Local;,,BOGMS,Bogo Mattress Store LLC,S18896,SRDAS,5178GYS,"SIDE CHAIR, GREY",Closed,,HE19300,09/06/2018,Unit Price,,TX,US United States,6,234.00,6,234.00,15.900
"HOMELEGANCE TX, INC.",BOGMS,Bogo Mattress Store LLC,Customer-Local;,,BOGMS,Bogo Mattress Store LLC,S18896,SRDAS,5538BK,"(1/2) METAL TABLE LEGS, BLACK",Closed,,HE19300,09/06/2018,Unit Price,,TX,US United States,1,14.00,1,14.00,0.816
"HOMELEGANCE TX, INC.",BOGMS,Bogo Mattress Store LLC,Customer-Local;,,BOGMS,Bogo Mattress Store LLC,S18896,SRDAS,5538BKG,"(2/2) DINING TABLE TOP, BLACK GLASS",Closed,,HE19300,09/06/2018,Promotion Price,,TX,US United States,1,31.00,1,31.00,2.246
"HOMELEGANCE TX, INC.",BOGMS,Bogo Mattress Store LLC,Customer-Local;,,BOGMS,Bogo Mattress Store LLC,S18896,SRDAS,5538BKS,"SIDE CHAIR, BLACK P/U",Closed,,HE19300,09/06/2018,Unit Price,,TX,US United States,4,64.00,4,64.00,6.392
"HOMELEGANCE TX, INC.",BOGMS,Bogo Mattress Store LLC,Customer-Local;,,BOGMS,Bogo Mattress Store LLC,S19483,SRDAS,5538W,"(1/2) METAL TABLE LEGS, WHITE",Closed,,HE19388,09/10/2018,Promotion Price,,TX,US United States,3,42.00,3,42.00,2.447
"HOMELEGANCE TX, INC.",BOGMS,Bogo Mattress Store LLC,Customer-Local;,,BOGMS,Bogo Mattress Store LLC,S19483,SRDAS,5538WG,"(2/2) DINING TABLE TOP, CLEAR GLASS",Closed,,HE19388,09/10/2018,Promotion Price,,TX,US United States,3,93.00,3,93.00,6.738
"HOMELEGANCE TX, INC.",BOGMS,Bogo Mattress Store LLC,Customer-Local;,,BOGMS,Bogo Mattress Store LLC,S19483,SRDAS,5538WS,"SIDE CHAIR, WHITE P/U",Closed,,HE19388,09/10/2018,Promotion Price,,TX,US United States,14,224.00,14,224.00,22.372
"HOMELEGANCE TX, INC.",BOGMS,Bogo Mattress Store LLC,Customer-Local;,,BOGMS,Bogo Mattress Store LLC,S19483,SRDAS,5538BK,"(1/2) METAL TABLE LEGS, BLACK",Closed,,HE19388,09/10/2018,Promotion Price,,TX,US United States,2,28.00,2,28.00,1.632
"HOMELEGANCE TX, INC.",BOGMS,Bogo Mattress Store LLC,Customer-Local;,,BOGMS,Bogo Mattress Store LLC,S19483,SRDAS,5538BKG,"(2/2) DINING TABLE TOP, BLACK GLASS",Closed,,HE19388,09/10/2018,Promotion Price,,TX,US United States,2,62.00,2,62.00,4.492
"HOMELEGANCE TX, INC.",BOGMS,Bogo Mattress Store LLC,Customer-Local;,,BOGMS,Bogo Mattress Store LLC,S19483,SRDAS,5538BKS,"SIDE CHAIR, BLACK P/U",Closed,,HE19388,09/10/2018,Promotion Price,,TX,US United States,8,128.00,8,128.00,12.784
"HOMELEGANCE TX, INC.",BOGMS,Bogo Mattress Store LLC,Customer-Local;,,BOGMS,Bogo Mattress Store LLC,S19483,SRDAS,1708-1,(1/3) QN W/ UPH P/U HDBD,Closed,,HE19388,09/10/2018,Unit Price,,TX,US United States,1,98.00,1,98.00,11.456
"HOMELEGANCE TX, INC.",BOGMS,Bogo Mattress Store LLC,Customer-Local;,,BOGMS,Bogo Mattress Store LLC,S19483,SRDAS,1708-2,(2/3) QN W/ UPH P/U FTBD,Closed,,HE19388,09/10/2018,Unit Price,,TX,US United States,1,44.00,1,44.00,3.673
"HOMELEGANCE TX, INC.",BOGMS,Bogo Mattress Store LLC,Customer-Local;,,BOGMS,Bogo Mattress Store LLC,S19483,SRDAS,1708-3,(3/3) QN RAILS W/SLAT & SUPPORT LEG,Closed,,HE19388,09/10/2018,Unit Price,,TX,US United States,1,43.00,1,43.00,2.345
"HOMELEGANCE TX, INC.",BOGMS,Bogo Mattress Store LLC,Customer-Local;,,BOGMS,Bogo Mattress Store LLC,S19526,SRDAS,5538W,"(1/2) METAL TABLE LEGS, WHITE",Closed,,HE19434,09/11/2018,Promotion Price,,TX,US United States,1,14.00,1,14.00,0.816
